activity_id;date;distance_in_m;split_no;average_speed_formatted;adjusted_grade_speed_formatted;average_speed;adjusted_grade_speed;elevation_difference_in_m;location;activity_type;pace_zone
9782223302;2023-09-04 14:16:40+00:00;1002,0;20;04:38;04:34;0 days 00:04:38.333333;0 days 00:04:34.520548;3,5;Austria;Run;Zone3
9833574517;2023-09-12 10:27:30+00:00;1000,4;7;04:38;04:41;0 days 00:04:38.662953;0 days 00:04:41.011236;-4,9;Austria;Run;Zone3
9713619008;2023-08-24 16:57:40+00:00;1003,2;12;04:38;04:45;0 days 00:04:38.666667;0 days 00:04:45.811966;-13,2;Austria;Run;Zone3
9253602425;2023-06-12 19:09:33+00:00;1003,2;7;04:38;04:35;0 days 00:04:38.666667;0 days 00:04:35.604396;1,6;Austria;Run;Zone3
9432968418;2023-07-11 18:46:18+00:00;997,7;7;04:38;04:41;0 days 00:04:38.687151;0 days 00:04:41.042254;-5,6;Austria;Run;Zone3
10201765302;2023-11-11 18:59:10+00:00;1000,5;11;04:38;04:21;0 days 00:04:38.690808;0 days 00:04:21.910995;21,2;Austria;Run;Zone3
9962731819;2023-10-02 13:56:27+00:00;1000,6;24;04:38;04:38;0 days 00:04:38.718663;0 days 00:04:38.718663;0,2;Austria;Run;Zone3
10256025834;2023-11-21 08:59:57+00:00;1000,7;17;04:38;04:41;0 days 00:04:38.746518;0 days 00:04:41.095506;-5,9;Austria;Run;Zone3
9880066279;2023-09-19 13:02:48+00:00;1000,8;21;04:38;04:38;0 days 00:04:38.774373;0 days 00:04:38.774373;-0,5;Austria;Run;Zone3
10090089250;2023-10-23 11:20:30+00:00;1000,9;4;04:38;04:38;0 days 00:04:38.802228;0 days 00:04:38.027778;-0,1;Austria;Run;Zone3
9782223302;2023-09-04 14:16:40+00:00;1000,9;4;04:38;04:40;0 days 00:04:38.802228;0 days 00:04:40.364146;-4,2;Austria;Run;Zone3
10024738248;2023-10-12 11:41:02+00:00;998,2;3;04:38;04:40;0 days 00:04:38.826816;0 days 00:04:40.393258;-4,3;Austria;Run;Zone3
9782223302;2023-09-04 14:16:40+00:00;1001,0;3;04:38;04:41;0 days 00:04:38.830084;0 days 00:04:41.179775;-5,6;Austria;Run;Zone3
9824800816;2023-09-10 21:17:28+00:00;1001,0;2;04:38;04:52;0 days 00:04:38.830084;0 days 00:04:52.690058;-24,1;Austria;Run;Zone3
9507782957;2023-07-23 16:20:08+00:00;1001,1;5;04:38;04:35;0 days 00:04:38.857939;0 days 00:04:35.785124;4,3;Austria;Run;Zone3
9634188427;2023-08-12 15:50:13+00:00;1001,3;10;04:38;04:38;0 days 00:04:38.913649;0 days 00:04:38.913649;-1,2;Austria;Run;Zone3
10060941444;2023-10-18 12:17:16+00:00;998,6;3;04:38;04:38;0 days 00:04:38.938547;0 days 00:04:38.938547;-2,0;Austria;Run;Zone3
10090089250;2023-10-23 11:20:30+00:00;1001,6;27;04:38;04:38;0 days 00:04:38.997214;0 days 00:04:38.997214;0,1;Austria;Run;Zone3
10170662051;2023-11-06 12:27:01+00:00;999,0;19;04:39;04:43;0 days 00:04:39.050279;0 days 00:04:43.002833;-8,4;Austria;Run;Zone3
9634188427;2023-08-12 15:50:13+00:00;999,2;4;04:39;04:40;0 days 00:04:39.106145;0 days 00:04:40.674157;-4,2;Austria;Run;Zone3
9713619008;2023-08-24 16:57:40+00:00;999,2;13;04:39;04:40;0 days 00:04:39.106145;0 days 00:04:40.674157;-5,7;Austria;Run;Zone3
9962731819;2023-10-02 13:56:27+00:00;999,5;14;04:39;04:42;0 days 00:04:39.189944;0 days 00:04:42.344633;-6,7;Austria;Run;Zone3
10256025834;2023-11-21 08:59:57+00:00;999,6;19;04:39;04:38;0 days 00:04:39.217877;0 days 00:04:38.440111;0,6;Austria;Run;Zone3
10090089250;2023-10-23 11:20:30+00:00;1002,7;2;04:39;04:42;0 days 00:04:39.303621;0 days 00:04:42.450704;-7,4;Austria;Run;Zone3
9757548261;2023-08-31 17:33:26+00:00;997,4;2;04:39;04:39;0 days 00:04:39.383754;0 days 00:04:39.383754;-1,6;Austria;Run;Zone3
10229704429;2023-11-16 17:03:15+00:00;1001,1;7;04:39;04:42;0 days 00:04:39.636872;0 days 00:04:42;-3,9;Austria;Run;Zone3
10256025834;2023-11-21 08:59:57+00:00;998,4;11;04:39;04:39;0 days 00:04:39.663866;0 days 00:04:39.663866;-0,6;Austria;Run;Zone3
9253602425;2023-06-12 19:09:33+00:00;998,4;6;04:39;04:40;0 days 00:04:39.663866;0 days 00:04:40.449438;-2,1;Austria;Run;Zone3
9634188427;2023-08-12 15:50:13+00:00;1001,5;7;04:39;04:36;0 days 00:04:39.748603;0 days 00:04:36.657459;-4,8;Austria;Run;Zone3
9484158906;2023-07-19 21:31:17+00:00;1001,5;2;04:39;04:40;0 days 00:04:39.748603;0 days 00:04:40.532213;-2,6;Austria;Run;Zone3
9713619008;2023-08-24 16:57:40+00:00;1001,8;2;04:39;04:47;0 days 00:04:39.832402;0 days 00:04:47.048711;-13,5;Austria;Run;Zone3
10090089250;2023-10-23 11:20:30+00:00;1001,8;16;04:39;04:39;0 days 00:04:39.832402;0 days 00:04:39.832402;0,6;Austria;Run;Zone3
9687898790;2023-08-20 18:39:00+00:00;1002,7;1;04:40;04:33;0 days 00:04:40.083799;0 days 00:04:33.961749;8,7;Austria;Run;Zone3
9412502393;2023-07-08 14:36:54+00:00;1000,5;2;04:40;04:36;0 days 00:04:40.252101;0 days 00:04:36.381215;3,4;Austria;Run;Zone3
10217890971;2023-11-14 15:18:19+00:00;1000,7;21;04:40;04:39;0 days 00:04:40.308123;0 days 00:04:39.525140;0,8;Austria;Run;Zone3
10256025834;2023-11-21 08:59:57+00:00;1000,7;14;04:40;04:40;0 days 00:04:40.308123;0 days 00:04:40.308123;-0,2;Austria;Run;Zone3
10234398047;2023-11-17 13:31:11+00:00;999,0;9;04:40;04:35;0 days 00:04:40.617978;0 days 00:04:35.206612;3,0;Austria;Run;Zone3
9615176086;2023-08-09 17:46:39+00:00;999,2;3;04:40;04:40;0 days 00:04:40.674157;0 days 00:04:40.674157;-1,4;Austria;Run;Zone3
10256025834;2023-11-21 08:59:57+00:00;1002,1;13;04:40;04:39;0 days 00:04:40.700280;0 days 00:04:39.916201;0,6;Austria;Run;Zone3
9622244175;2023-08-10 18:37:04+00:00;999,3;7;04:40;04:34;0 days 00:04:40.702247;0 days 00:04:34.532967;8,2;Austria;Run;Zone3
9880066279;2023-09-19 13:02:48+00:00;1000,0;15;04:40;04:37;0 days 00:04:40.898876;0 days 00:04:37.777778;0,4;Austria;Run;Zone3
9782223302;2023-09-04 14:16:40+00:00;1002,9;14;04:40;04:39;0 days 00:04:40.924370;0 days 00:04:39.359331;-11,4;Austria;Run;Zone3
9782223302;2023-09-04 14:16:40+00:00;1000,1;18;04:40;04:41;0 days 00:04:40.926966;0 days 00:04:41.718310;-1,6;Austria;Run;Zone3
9713619008;2023-08-24 16:57:40+00:00;997,7;3;04:41;04:41;0 days 00:04:41.042254;0 days 00:04:41.836158;-5,1;Austria;Run;Zone3
10090089250;2023-10-23 11:20:30+00:00;998,1;5;04:41;04:38;0 days 00:04:41.154930;0 days 00:04:38.022284;3,4;Austria;Run;Zone3
10090089250;2023-10-23 11:20:30+00:00;1003,9;24;04:41;04:41;0 days 00:04:41.204482;0 days 00:04:41.204482;-0,8;Austria;Run;Zone3
9586108011;2023-08-05 08:29:14+00:00;1001,3;12;04:41;04:41;0 days 00:04:41.264045;0 days 00:04:41.264045;-0,8;Austria;Run;Zone3
10256025834;2023-11-21 08:59:57+00:00;998,8;15;04:41;04:35;0 days 00:04:41.352113;0 days 00:04:35.151515;5,9;Austria;Run;Zone3
9833574517;2023-09-12 10:27:30+00:00;998,9;6;04:41;04:42;0 days 00:04:41.380282;0 days 00:04:42.175141;-3,0;Austria;Run;Zone3
9833574517;2023-09-12 10:27:30+00:00;999,7;3;04:41;04:43;0 days 00:04:41.605634;0 days 00:04:43.201133;-4,2;Austria;Run;Zone3
10090089250;2023-10-23 11:20:30+00:00;999,7;17;04:41;04:36;0 days 00:04:41.605634;0 days 00:04:36.925208;3,3;Austria;Run;Zone3
9634188427;2023-08-12 15:50:13+00:00;999,7;9;04:41;04:42;0 days 00:04:41.605634;0 days 00:04:42.401130;-2,1;Austria;Run;Zone3
9634188427;2023-08-12 15:50:13+00:00;1000,1;8;04:41;04:43;0 days 00:04:41.718310;0 days 00:04:43.314448;-3,5;Austria;Run;Zone3
9634188427;2023-08-12 15:50:13+00:00;997,5;11;04:41;04:44;0 days 00:04:41.779661;0 days 00:04:44.188034;-5,3;Austria;Run;Zone3
10256025834;2023-11-21 08:59:57+00:00;997,6;16;04:41;04:41;0 days 00:04:41.807910;0 days 00:04:41.807910;-0,4;Austria;Run;Zone3
9833574517;2023-09-12 10:27:30+00:00;997,8;8;04:41;04:42;0 days 00:04:41.864407;0 days 00:04:42.662890;-5,4;Austria;Run;Zone3
10090089250;2023-10-23 11:20:30+00:00;1000,9;19;04:41;04:42;0 days 00:04:41.943662;0 days 00:04:42.740113;-1,7;Austria;Run;Zone3
9634188427;2023-08-12 15:50:13+00:00;1000,9;5;04:41;04:41;0 days 00:04:41.943662;0 days 00:04:41.943662;-3,4;Austria;Run;Zone3
10090089250;2023-10-23 11:20:30+00:00;1001,2;10;04:42;04:37;0 days 00:04:42.028169;0 days 00:04:37.340720;7,5;Austria;Run;Zone3
10170662051;2023-11-06 12:27:01+00:00;998,4;24;04:42;04:36;0 days 00:04:42.033898;0 days 00:04:36.565097;4,9;Austria;Run;Zone3
10256025834;2023-11-21 08:59:57+00:00;1001,3;7;04:42;04:42;0 days 00:04:42.056338;0 days 00:04:42.056338;-1,2;Austria;Run;Zone3
9586108011;2023-08-05 08:29:14+00:00;998,6;2;04:42;04:42;0 days 00:04:42.090395;0 days 00:04:42.889518;-2,6;Austria;Run;Zone3
10256025834;2023-11-21 08:59:57+00:00;1001,5;10;04:42;04:44;0 days 00:04:42.112676;0 days 00:04:44.517045;-5,1;Austria;Run;Zone3
9824800816;2023-09-10 21:17:28+00:00;998,9;3;04:42;04:42;0 days 00:04:42.175141;0 days 00:04:42.974504;-4,3;Austria;Run;Zone3
10066638078;2023-10-19 11:39:57+00:00;999,0;5;04:42;04:44;0 days 00:04:42.203390;0 days 00:04:44.615385;-6,4;Austria;Run;Zone3
10300060390;2023-11-29 10:43:34+00:00;1000,5;2;04:42;04:45;0 days 00:04:42.627119;0 days 00:04:45.042735;-5,8;Austria;Run;Zone3
9983196705;2023-10-05 17:29:00+00:00;1003,6;2;04:42;04:43;0 days 00:04:42.704225;0 days 00:04:43.502825;-0,8;Austria;Run;Zone3
9880066279;2023-09-19 13:02:48+00:00;1000,9;16;04:42;04:41;0 days 00:04:42.740113;0 days 00:04:41.943662;0,7;Austria;Run;Zone3
10049711034;2023-10-16 13:42:35+00:00;998,1;28;04:42;04:42;0 days 00:04:42.747875;0 days 00:04:42.747875;0,9;Austria;Run;Zone3
9266575023;2023-06-14 19:31:17+00:00;1001,1;1;04:42;04:43;0 days 00:04:42.796610;0 days 00:04:43.597734;-4,7;Austria;Run;Zone3
9713619008;2023-08-24 16:57:40+00:00;1001,1;9;04:42;04:50;0 days 00:04:42.796610;0 days 00:04:50.173913;-13,4;Austria;Run;Zone3
9634188427;2023-08-12 15:50:13+00:00;1001,3;1;04:42;04:43;0 days 00:04:42.853107;0 days 00:04:43.654391;-2,8;Austria;Run;Zone3
9962731819;2023-10-02 13:56:27+00:00;998,5;11;04:42;04:43;0 days 00:04:42.861190;0 days 00:04:43.664773;-1,1;Austria;Run;Zone3
10322935298;2023-12-03 07:55:12+00:00;998,5;35;04:42;04:41;0 days 00:04:42.861190;0 days 00:04:41.267606;3,8;Austria;Run;Zone3
10090089250;2023-10-23 11:20:30+00:00;1001,8;7;04:42;04:45;0 days 00:04:42.994350;0 days 00:04:45.413105;-5,7;Austria;Run;Zone3
10348096621;2023-12-08 13:08:13+00:00;1002,2;14;04:43;04:30;0 days 00:04:43.107345;0 days 00:04:30.134771;16,9;Austria;Run;Zone3
9586108011;2023-08-05 08:29:14+00:00;999,4;8;04:43;04:44;0 days 00:04:43.116147;0 days 00:04:44.729345;-4,6;Austria;Run;Zone3
9586108011;2023-08-05 08:29:14+00:00;999,5;14;04:43;04:43;0 days 00:04:43.144476;0 days 00:04:43.144476;0,2;Austria;Run;Zone3
9880066279;2023-09-19 13:02:48+00:00;1000,0;18;04:43;04:42;0 days 00:04:43.286119;0 days 00:04:42.485876;-0,4;Austria;Run;Zone3
10090089250;2023-10-23 11:20:30+00:00;997,4;28;04:43;04:42;0 days 00:04:43.352273;0 days 00:04:42.549575;0,9;Austria;Run;Zone3
9880066279;2023-09-19 13:02:48+00:00;1001,4;14;04:43;04:44;0 days 00:04:43.682720;0 days 00:04:44.488636;-4,0;Austria;Run;Zone3
9713619008;2023-08-24 16:57:40+00:00;998,7;8;04:43;04:46;0 days 00:04:43.721591;0 days 00:04:46.982759;-7,7;Austria;Run;Zone3
10170662051;2023-11-06 12:27:01+00:00;1001,6;15;04:43;04:41;0 days 00:04:43.739377;0 days 00:04:41.348315;1,9;Austria;Run;Zone3
9568472073;2023-08-02 11:46:34+00:00;1001,9;9;04:43;04:44;0 days 00:04:43.824363;0 days 00:04:44.630682;-2,4;Austria;Run;Zone3
10170662051;2023-11-06 12:27:01+00:00;1002,2;7;04:43;04:46;0 days 00:04:43.909348;0 days 00:04:46.342857;-5,2;Austria;Run;Zone3
9782223302;2023-09-04 14:16:40+00:00;999,5;2;04:43;04:43;0 days 00:04:43.948864;0 days 00:04:43.948864;-1,0;Austria;Run;Zone3
9432968418;2023-07-11 18:46:18+00:00;999,5;9;04:43;04:39;0 days 00:04:43.948864;0 days 00:04:39.189944;1,7;Austria;Run;Zone3
10170662051;2023-11-06 12:27:01+00:00;1000,0;21;04:44;04:42;0 days 00:04:44.090909;0 days 00:04:42.485876;1,0;Austria;Run;Zone2
9622244175;2023-08-10 18:37:04+00:00;1000,0;9;04:44;04:42;0 days 00:04:44.090909;0 days 00:04:42.485876;1,1;Austria;Run;Zone2
9824800816;2023-09-10 21:17:28+00:00;1000,1;5;04:44;04:48;0 days 00:04:44.119318;0 days 00:04:48.213256;-7,9;Austria;Run;Zone2
10234398047;2023-11-17 13:31:11+00:00;1000,1;12;04:44;04:34;0 days 00:04:44.119318;0 days 00:04:34.752747;12,1;Austria;Run;Zone2
9615176086;2023-08-09 17:46:39+00:00;1003,0;2;04:44;04:43;0 days 00:04:44.135977;0 days 00:04:43.333333;-0,4;Austria;Run;Zone2
10251272975;2023-11-20 13:13:01+00:00;1000,2;11;04:44;04:46;0 days 00:04:44.147727;0 days 00:04:46.590258;-5,5;Austria;Run;Zone2
9880066279;2023-09-19 13:02:48+00:00;1000,2;13;04:44;04:43;0 days 00:04:44.147727;0 days 00:04:43.342776;-0,2;Austria;Run;Zone2
9880066279;2023-09-19 13:02:48+00:00;1000,8;7;04:44;04:45;0 days 00:04:44.318182;0 days 00:04:45.128205;-3,7;Austria;Run;Zone2
9622244175;2023-08-10 18:37:04+00:00;998,0;4;04:44;04:45;0 days 00:04:44.330484;0 days 00:04:45.142857;-5,1;Austria;Run;Zone2
9962731819;2023-10-02 13:56:27+00:00;1001,0;13;04:44;04:37;0 days 00:04:44.375000;0 days 00:04:37.285319;7,7;Austria;Run;Zone2
9622244175;2023-08-10 18:37:04+00:00;1001,0;3;04:44;04:46;0 days 00:04:44.375000;0 days 00:04:46.819484;-7,9;Austria;Run;Zone2
10024738248;2023-10-12 11:41:02+00:00;996,3;5;04:44;04:45;0 days 00:04:44.657143;0 days 00:04:45.472779;-1,9;Austria;Run;Zone2
10256025834;2023-11-21 08:59:57+00:00;999,4;5;04:44;04:45;0 days 00:04:44.729345;0 days 00:04:45.542857;-2,4;Austria;Run;Zone2
9782223302;2023-09-04 14:16:40+00:00;999,6;5;04:44;04:58;0 days 00:04:44.786325;0 days 00:04:58.388060;-24,7;Austria;Run;Zone2
9880066279;2023-09-19 13:02:48+00:00;999,8;20;04:44;04:38;0 days 00:04:44.843305;0 days 00:04:38.495822;6,1;Austria;Run;Zone2
10256025834;2023-11-21 08:59:57+00:00;1000,2;18;04:44;04:44;0 days 00:04:44.957265;0 days 00:04:44.957265;0,3;Austria;Run;Zone2
9432968418;2023-07-11 18:46:18+00:00;1000,2;5;04:44;04:42;0 days 00:04:44.957265;0 days 00:04:42.542373;2,5;Austria;Run;Zone2
9880066279;2023-09-19 13:02:48+00:00;997,4;4;04:44;04:57;0 days 00:04:44.971429;0 days 00:04:57.731343;-24,7;Austria;Run;Zone2
10256025834;2023-11-21 08:59:57+00:00;1000,3;8;04:44;04:43;0 days 00:04:44.985755;0 days 00:04:43.371105;2,1;Austria;Run;Zone2
10090089250;2023-10-23 11:20:30+00:00;1000,4;8;04:45;04:44;0 days 00:04:45.014245;0 days 00:04:44.204545;2,0;Austria;Run;Zone2
10170662051;2023-11-06 12:27:01+00:00;1000,6;20;04:45;04:45;0 days 00:04:45.071225;0 days 00:04:45.071225;-0,8;Austria;Run;Zone2
9586108011;2023-08-05 08:29:14+00:00;997,8;5;04:45;04:41;0 days 00:04:45.085714;0 days 00:04:41.070423;4,9;Austria;Run;Zone2
9568472073;2023-08-02 11:46:34+00:00;1000,7;3;04:45;04:44;0 days 00:04:45.099715;0 days 00:04:44.289773;0,9;Austria;Run;Zone2
10124890207;2023-10-29 12:19:42+00:00;1000,7;3;04:45;04:42;0 days 00:04:45.099715;0 days 00:04:42.683616;2,4;Austria;Run;Zone2
10024738248;2023-10-12 11:41:02+00:00;1003,6;7;04:45;04:44;0 days 00:04:45.113636;0 days 00:04:44.305949;-4,3;Austria;Run;Zone2
10177472132;2023-11-07 15:45:19+00:00;1003,9;14;04:45;04:44;0 days 00:04:45.198864;0 days 00:04:44.390935;1,3;Austria;Run;Zone2
9634188427;2023-08-12 15:50:13+00:00;998,9;6;04:45;04:47;0 days 00:04:45.400000;0 days 00:04:47.040230;-5,3;Austria;Run;Zone2
9833574517;2023-09-12 10:27:30+00:00;999,6;2;04:45;04:46;0 days 00:04:45.600000;0 days 00:04:46.418338;-1,3;Austria;Run;Zone2
10024738248;2023-10-12 11:41:02+00:00;1002,6;4;04:45;04:59;0 days 00:04:45.641026;0 days 00:04:59.283582;-24,5;Austria;Run;Zone2
9880066279;2023-09-19 13:02:48+00:00;1000,0;22;04:45;04:44;0 days 00:04:45.714286;0 days 00:04:44.900285;1,2;Austria;Run;Zone2
10170662051;2023-11-06 12:27:01+00:00;1000,1;5;04:45;04:45;0 days 00:04:45.742857;0 days 00:04:45.742857;-0,7;Austria;Run;Zone2
9880066279;2023-09-19 13:02:48+00:00;1000,3;17;04:45;04:47;0 days 00:04:45.800000;0 days 00:04:47.442529;-3,4;Austria;Run;Zone2
10090089250;2023-10-23 11:20:30+00:00;997,5;9;04:45;04:44;0 days 00:04:45.816619;0 days 00:04:44.188034;4,4;Austria;Run;Zone2
9824800816;2023-09-10 21:17:28+00:00;1000,4;9;04:45;04:41;0 days 00:04:45.828571;0 days 00:04:41.011236;7,0;Austria;Run;Zone2
9824800816;2023-09-10 21:17:28+00:00;997,6;7;04:45;04:44;0 days 00:04:45.845272;0 days 00:04:44.216524;4,1;Austria;Run;Zone2
10170662051;2023-11-06 12:27:01+00:00;997,7;11;04:45;04:37;0 days 00:04:45.873926;0 days 00:04:37.138889;11,3;Austria;Run;Zone2
10269736033;2023-11-23 17:24:49+00:00;1003,6;2;04:45;04:46;0 days 00:04:45.925926;0 days 00:04:46.742857;-2,2;Austria;Run;Zone2
9622244175;2023-08-10 18:37:04+00:00;998,0;8;04:45;04:43;0 days 00:04:45.959885;0 days 00:04:43.522727;2,5;Austria;Run;Zone2
10170662051;2023-11-06 12:27:01+00:00;1001,0;25;04:46;04:28;0 days 00:04:46;0 days 00:04:28.364611;22,0;Austria;Run;Zone2
10049711034;2023-10-16 13:42:35+00:00;1001,1;27;04:46;04:46;0 days 00:04:46.028571;0 days 00:04:46.028571;0,4;Austria;Run;Zone2
9432968418;2023-07-11 18:46:18+00:00;1001,1;4;04:46;04:44;0 days 00:04:46.028571;0 days 00:04:44.403409;2,0;Austria;Run;Zone2
10170662051;2023-11-06 12:27:01+00:00;1001,5;2;04:46;04:57;0 days 00:04:46.142857;0 days 00:04:57.181009;-18,6;Austria;Run;Zone2
9782223302;2023-09-04 14:16:40+00:00;998,8;10;04:46;04:46;0 days 00:04:46.189112;0 days 00:04:46.189112;-0,5;Austria;Run;Zone2
9962731819;2023-10-02 13:56:27+00:00;999,0;12;04:46;04:44;0 days 00:04:46.246418;0 days 00:04:44.615385;2,6;Austria;Run;Zone2
9668416273;2023-08-17 19:14:46+00:00;996,4;5;04:46;04:32;0 days 00:04:46.321839;0 days 00:04:32.240437;18,5;Austria;Run;Zone2
10170662051;2023-11-06 12:27:01+00:00;999,3;18;04:46;04:40;0 days 00:04:46.332378;0 days 00:04:40.702247;4,8;Austria;Run;Zone2
9586108011;2023-08-05 08:29:14+00:00;999,5;13;04:46;04:46;0 days 00:04:46.389685;0 days 00:04:46.389685;-0,6;Austria;Run;Zone2
10170662051;2023-11-06 12:27:01+00:00;1000,6;3;04:46;04:51;0 days 00:04:46.704871;0 days 00:04:51.720117;-9,7;Austria;Run;Zone2
9568472073;2023-08-02 11:46:34+00:00;1000,6;1;04:46;04:49;0 days 00:04:46.704871;0 days 00:04:49.190751;-4,4;Austria;Run;Zone2
10132897407;2023-10-30 21:20:27+00:00;1000,8;7;04:46;04:44;0 days 00:04:46.762178;0 days 00:04:44.318182;3,8;Austria;Run;Zone2
10348096621;2023-12-08 13:08:13+00:00;1001,1;6;04:46;04:46;0 days 00:04:46.848138;0 days 00:04:46.028571;0,8;Austria;Run;Zone2
9782223302;2023-09-04 14:16:40+00:00;1001,2;12;04:46;04:46;0 days 00:04:46.876791;0 days 00:04:46.876791;-0,8;Austria;Run;Zone2
10217890971;2023-11-14 15:18:19+00:00;1001,4;18;04:46;04:46;0 days 00:04:46.934097;0 days 00:04:46.114286;1,5;Austria;Run;Zone2
9880066279;2023-09-19 13:02:48+00:00;999,4;9;04:47;04:46;0 days 00:04:47.183908;0 days 00:04:46.361032;0,5;Austria;Run;Zone2
9586108011;2023-08-05 08:29:14+00:00;999,7;15;04:47;04:46;0 days 00:04:47.270115;0 days 00:04:46.446991;0,6;Austria;Run;Zone2
10348096621;2023-12-08 13:08:13+00:00;1000,0;5;04:47;04:46;0 days 00:04:47.356322;0 days 00:04:46.532951;-1,5;Austria;Run;Zone2
9824800816;2023-09-10 21:17:28+00:00;1000,1;6;04:47;04:40;0 days 00:04:47.385057;0 days 00:04:40.140056;10,7;Austria;Run;Zone2
9469846085;2023-07-17 18:08:53+00:00;1000,1;2;04:47;04:48;0 days 00:04:47.385057;0 days 00:04:48.213256;-2,7;Austria;Run;Zone2
10348096621;2023-12-08 13:08:13+00:00;1000,9;8;04:47;04:48;0 days 00:04:47.614943;0 days 00:04:48.443804;-2,2;Austria;Run;Zone2
9507782957;2023-07-23 16:20:08+00:00;1003,9;1;04:47;04:49;0 days 00:04:47.650430;0 days 00:04:49.308357;-2,9;Austria;Run;Zone2
9586108011;2023-08-05 08:29:14+00:00;1001,3;6;04:47;05:01;0 days 00:04:47.729885;0 days 00:05:01.596386;-24,9;Austria;Run;Zone2
9713619008;2023-08-24 16:57:40+00:00;1001,4;1;04:47;04:48;0 days 00:04:47.758621;0 days 00:04:48.587896;-2,8;Austria;Run;Zone2
10348096621;2023-12-08 13:08:13+00:00;998,6;11;04:47;04:42;0 days 00:04:47.780980;0 days 00:04:42.090395;8,4;Austria;Run;Zone2
10322935298;2023-12-03 07:55:12+00:00;1001,5;1;04:47;04:45;0 days 00:04:47.787356;0 days 00:04:45.327635;0,7;Austria;Run;Zone2
10314704515;2023-12-02 08:45:23+00:00;1001,5;1;04:47;04:43;0 days 00:04:47.787356;0 days 00:04:43.711048;5,2;Austria;Run;Zone2
9848883738;2023-09-14 16:26:50+00:00;1001,6;1;04:47;04:49;0 days 00:04:47.816092;0 days 00:04:49.479769;-3,1;Austria;Run;Zone2
9432968418;2023-07-11 18:46:18+00:00;1001,7;8;04:47;04:50;0 days 00:04:47.844828;0 days 00:04:50.347826;-5,4;Austria;Run;Zone2
9782223302;2023-09-04 14:16:40+00:00;998,9;13;04:47;04:37;0 days 00:04:47.867435;0 days 00:04:37.472222;12,6;Austria;Run;Zone2
10170662051;2023-11-06 12:27:01+00:00;999,3;14;04:47;04:47;0 days 00:04:47.982709;0 days 00:04:47.982709;-0,7;Austria;Run;Zone2
9962731819;2023-10-02 13:56:27+00:00;999,3;21;04:47;04:46;0 days 00:04:47.982709;0 days 00:04:46.332378;-1,9;Austria;Run;Zone2
10256025834;2023-11-21 08:59:57+00:00;996,5;3;04:48;04:54;0 days 00:04:48.005780;0 days 00:04:54.822485;-12,9;Austria;Run;Zone2
9782223302;2023-09-04 14:16:40+00:00;1002,3;9;04:48;04:41;0 days 00:04:48.017241;0 days 00:04:41.544944;1,4;Austria;Run;Zone2
10170662051;2023-11-06 12:27:01+00:00;999,5;9;04:48;04:48;0 days 00:04:48.040346;0 days 00:04:48.040346;-0,6;Austria;Run;Zone2
10170662051;2023-11-06 12:27:01+00:00;999,9;17;04:48;04:48;0 days 00:04:48.155620;0 days 00:04:48.155620;-0,3;Austria;Run;Zone2
9880066279;2023-09-19 13:02:48+00:00;1000,0;23;04:48;04:42;0 days 00:04:48.184438;0 days 00:04:42.485876;5,5;Austria;Run;Zone2
9880066279;2023-09-19 13:02:48+00:00;1000,1;6;04:48;04:49;0 days 00:04:48.213256;0 days 00:04:49.046243;-2,6;Austria;Run;Zone2
10170662051;2023-11-06 12:27:01+00:00;1000,5;6;04:48;04:53;0 days 00:04:48.328530;0 days 00:04:53.401760;-10,9;Austria;Run;Zone2
9668416273;2023-08-17 19:14:46+00:00;1000,8;2;04:48;04:56;0 days 00:04:48.414986;0 days 00:04:56.094675;-15,0;Austria;Run;Zone2
9962731819;2023-10-02 13:56:27+00:00;1000,8;18;04:48;04:47;0 days 00:04:48.414986;0 days 00:04:47.586207;0,0;Austria;Run;Zone2
10170662051;2023-11-06 12:27:01+00:00;998,8;13;04:48;04:51;0 days 00:04:48.670520;0 days 00:04:51.195335;-4,5;Austria;Run;Zone2
9432968418;2023-07-11 18:46:18+00:00;1001,7;1;04:48;04:51;0 days 00:04:48.674352;0 days 00:04:51.191860;-4,6;Austria;Run;Zone2
10170662051;2023-11-06 12:27:01+00:00;1001,8;10;04:48;04:47;0 days 00:04:48.703170;0 days 00:04:47.873563;1,5;Austria;Run;Zone2
9507782957;2023-07-23 16:20:08+00:00;999,0;2;04:48;04:49;0 days 00:04:48.728324;0 days 00:04:49.565217;-2,6;Austria;Run;Zone2
10024738248;2023-10-12 11:41:02+00:00;1001,9;2;04:48;04:52;0 days 00:04:48.731988;0 days 00:04:52.099125;-7,5;Austria;Run;Zone2
10177472132;2023-11-07 15:45:19+00:00;999,3;13;04:48;04:46;0 days 00:04:48.815029;0 days 00:04:46.332378;4,4;Austria;Run;Zone2
9880066279;2023-09-19 13:02:48+00:00;1002,4;8;04:48;04:47;0 days 00:04:48.876081;0 days 00:04:47.220630;1,8;Austria;Run;Zone2
9824800816;2023-09-10 21:17:28+00:00;1002,5;4;04:48;04:48;0 days 00:04:48.904899;0 days 00:04:48.904899;-1,1;Austria;Run;Zone2
9803219814;2023-09-07 16:52:04+00:00;999,7;2;04:48;04:49;0 days 00:04:48.930636;0 days 00:04:49.768116;-2,6;Austria;Run;Zone2
